NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,DIFF,SAME
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,161000001,162000000,1000000,0.000000,0.000000,0.001344,0.998656,0.002186,0.997814
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,162000001,163000000,1000000,0.000000,0.000000,0.000390,0.999610,0.002051,0.997949
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,163000001,164000000,1000000,0.000000,0.000000,0.011922,0.988078,0.002130,0.997870
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,164000001,165000000,1000000,0.000000,0.000000,0.001859,0.998141,0.002613,0.997387
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,165000001,166000000,1000000,0.000000,0.000000,0.007752,0.992248,0.001101,0.998899
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,166000001,167000000,1000000,0.000000,0.000000,0.000949,0.999051,0.002203,0.997797
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,167000001,168000000,1000000,0.000000,0.000000,0.003036,0.996964,0.003040,0.996960
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,168000001,169000000,1000000,0.000000,0.000000,0.001059,0.998941,0.001850,0.998150
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,169000001,170000000,1000000,0.000000,0.000000,0.005856,0.994144,0.002496,0.997504
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,170000001,171000000,1000000,0.000000,0.000000,0.001849,0.998151,0.003226,0.996774
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,171000001,172000000,1000000,0.000000,0.000000,0.000717,0.999283,0.001900,0.998100
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,172000001,173000000,1000000,0.000000,0.000000,0.000633,0.999367,0.001511,0.998489
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,173000001,174000000,1000000,0.000000,0.000000,0.000956,0.999044,0.001991,0.998009
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,174000001,175000000,1000000,0.000000,0.000000,0.000963,0.999037,0.002020,0.997980
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,175000001,176000000,1000000,0.000000,0.000000,0.002877,0.997123,0.001775,0.998225
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,176000001,177000000,1000000,0.000000,0.000000,0.000804,0.999196,0.002342,0.997658
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,177000001,178000000,1000000,0.000000,0.000000,0.000182,0.999818,0.000520,0.999480
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,178000001,179000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.999999
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,179000001,180000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000001,0.999999
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,180000001,181000000,1000000,0.000000,0.000000,0.000028,0.999972,0.000001,0.999999
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,181000001,182000000,1000000,0.000000,0.000000,0.000461,0.999539,0.001423,0.998577
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,182000001,183000000,1000000,0.000000,0.000000,0.000922,0.999078,0.002012,0.997988
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,183000001,184000000,1000000,0.000000,0.000000,0.001052,0.998948,0.001950,0.998050
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,184000001,185000000,1000000,0.000000,0.000000,0.001103,0.998897,0.001946,0.998054
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,185000001,186000000,1000000,0.000000,0.000000,0.000894,0.999106,0.001985,0.998015
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,186000001,187000000,1000000,0.000000,0.000000,0.006930,0.993070,0.001843,0.998157
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,187000001,188000000,1000000,0.000000,0.000000,0.002407,0.997593,0.002461,0.997539
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,188000001,189000000,1000000,0.000000,0.000000,0.001635,0.998365,0.001792,0.998208
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,189000001,190000000,1000000,0.000000,0.000000,0.003576,0.996424,0.001706,0.998294
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,190000001,191000000,1000000,0.000000,0.000000,0.004228,0.995772,0.001608,0.998392
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,191000001,192000000,1000000,0.000000,0.000000,0.001354,0.998646,0.000753,0.999247
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,192000001,193000000,1000000,0.000000,0.000000,0.000804,0.999196,0.000113,0.999887
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,193000001,194000000,1000000,0.000000,0.000000,0.000341,0.999659,0.000560,0.999440
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,194000001,195000000,1000000,0.000000,0.000000,0.000984,0.999016,0.001057,0.998943
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,195000001,196000000,1000000,0.000000,0.000000,0.000451,0.999549,0.001138,0.998862
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,196000001,197000000,1000000,0.000000,0.000000,0.032011,0.967989,0.002463,0.997537
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,197000001,198000000,1000000,0.000000,0.000000,0.002149,0.997851,0.001049,0.998951
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,198000001,199000000,1000000,0.000000,0.000000,0.005364,0.994636,0.001054,0.998946
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,199000001,200000000,1000000,0.000000,0.000000,0.001114,0.998886,0.000808,0.999192
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,200000001,201000000,1000000,0.000000,0.000000,0.003215,0.996785,0.001706,0.998294
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,201000001,202000000,1000000,0.000000,0.000000,0.003069,0.996931,0.001532,0.998468
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,202000001,203000000,1000000,0.000000,0.000000,0.000605,0.999395,0.001021,0.998979
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,203000001,204000000,1000000,0.000000,0.000000,0.001334,0.998666,0.001508,0.998492
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,204000001,205000000,1000000,0.000000,0.000000,0.002757,0.997243,0.001435,0.998565
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,205000001,206000000,1000000,0.000000,0.000000,0.003356,0.996644,0.001752,0.998248
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,206000001,207000000,1000000,0.000000,0.000000,0.003136,0.996864,0.002432,0.997568
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,207000001,208000000,1000000,0.000000,0.000000,0.000967,0.999033,0.001398,0.998602
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,208000001,209000000,1000000,0.000000,0.000000,0.001335,0.998665,0.001837,0.998163
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,209000001,210000000,1000000,0.000000,0.000000,0.001793,0.998207,0.002000,0.998000
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,210000001,211000000,1000000,0.000000,0.000000,0.001370,0.998630,0.001514,0.998486
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,211000001,212000000,1000000,0.000000,0.000000,0.000691,0.999309,0.001173,0.998827
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,212000001,213000000,1000000,0.000000,0.000000,0.011285,0.988715,0.002507,0.997493
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,213000001,214000000,1000000,0.000000,0.000000,0.011141,0.988859,0.004124,0.995876
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,214000001,215000000,1000000,0.000000,0.000000,0.002025,0.997975,0.001689,0.998311
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,215000001,216000000,1000000,0.000000,0.000000,0.007070,0.992930,0.001590,0.998410
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,216000001,217000000,1000000,0.000000,0.000000,0.001568,0.998432,0.000948,0.999052
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,217000001,218000000,1000000,0.000000,0.000000,0.001270,0.998730,0.001684,0.998316
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,218000001,219000000,1000000,0.000000,0.000000,0.070115,0.929885,0.003026,0.996974
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,219000001,220000000,1000000,0.000000,0.000000,0.005624,0.994376,0.001712,0.998288
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,220000001,221000000,1000000,0.000000,0.000000,0.001558,0.998442,0.001066,0.998934
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,221000001,222000000,1000000,0.000000,0.000000,0.002209,0.997791,0.001967,0.998033
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,222000001,223000000,1000000,0.000000,0.000000,0.001376,0.998624,0.001230,0.998770
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,223000001,224000000,1000000,0.000000,0.000000,0.002693,0.997307,0.002394,0.997606
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,224000001,225000000,1000000,0.000000,0.000000,0.001330,0.998670,0.002581,0.997419
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,225000001,226000000,1000000,0.000000,0.000000,0.000719,0.999281,0.002694,0.997306
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,226000001,227000000,1000000,0.000000,0.000000,0.121996,0.878004,0.003173,0.996827
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,227000001,228000000,1000000,0.000000,0.000000,0.121766,0.878234,0.001308,0.998692
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,228000001,229000000,1000000,0.000000,0.000000,0.001935,0.998065,0.002687,0.997313
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,229000001,230000000,1000000,0.000000,0.000000,0.004236,0.995764,0.002901,0.997099
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,230000001,231000000,1000000,0.000000,0.000000,0.072257,0.927743,0.003484,0.996516
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,231000001,232000000,1000000,0.000000,0.000000,0.215583,0.784417,0.003234,0.996766
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,232000001,233000000,1000000,0.000000,0.000000,0.003181,0.996819,0.001945,0.998055
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,233000001,234000000,1000000,0.000000,0.000000,0.004984,0.995016,0.001683,0.998317
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,234000001,235000000,1000000,0.000000,0.000000,0.001818,0.998182,0.002081,0.997919
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,235000001,236000000,1000000,0.000000,0.000000,0.003723,0.996277,0.001660,0.998340
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,236000001,237000000,1000000,0.000000,0.000000,0.003563,0.996437,0.002544,0.997456
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,237000001,238000000,1000000,0.000000,0.000000,0.001843,0.998157,0.001847,0.998153
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,238000001,239000000,1000000,0.000000,0.000000,0.003835,0.996165,0.002814,0.997186
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,239000001,240000000,1000000,0.000000,0.000000,0.003470,0.996530,0.003488,0.996512
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,240000001,241000000,1000000,0.000000,0.000000,0.004324,0.995676,0.003095,0.996905
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,241000001,242000000,1000000,0.000000,0.000000,0.325069,0.674931,0.007322,0.992678
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,242000001,243000000,1000000,0.000000,0.000000,0.256423,0.743577,0.009304,0.990696
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,243000001,244000000,1000000,0.000000,0.000000,0.069276,0.930724,0.003178,0.996822
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,244000001,245000000,1000000,0.000000,0.000000,0.264327,0.735673,0.006992,0.993008
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,245000001,246000000,1000000,0.000000,0.000000,0.826265,0.173735,0.120989,0.879011
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,246000001,247000000,1000000,0.000000,0.000000,0.944461,0.055539,0.111435,0.888565
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,247000001,248000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,248000001,249000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr1_mat_hsa1,mGorGor1#P#chr1_pat_hsa1,1,249000001,250000000,594942,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,1,1000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,1000001,2000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,2000001,3000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,3000001,4000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,4000001,5000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,5000001,6000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,6000001,7000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,7000001,8000000,1000000,0.000000,0.000000,0.842292,0.157708,0.086032,0.913968
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,8000001,9000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,9000001,10000000,1000000,0.000000,0.000000,0.512841,0.487159,0.008104,0.991896
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,10000001,11000000,1000000,0.000000,0.000000,0.001458,0.998542,0.002948,0.997052
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,11000001,12000000,1000000,0.000000,0.000000,0.001266,0.998734,0.003855,0.996145
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,12000001,13000000,1000000,0.000000,0.000000,0.001077,0.998923,0.003189,0.996811
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,13000001,14000000,1000000,0.000000,0.000000,0.001136,0.998864,0.002593,0.997407
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,14000001,15000000,1000000,0.000000,0.000000,0.003623,0.996377,0.002446,0.997554
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,15000001,16000000,1000000,0.000000,0.000000,0.003930,0.996070,0.003677,0.996323
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,16000001,17000000,1000000,0.000000,0.000000,0.000944,0.999056,0.003606,0.996394
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,17000001,18000000,1000000,0.000000,0.000000,0.002128,0.997872,0.003589,0.996411
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,18000001,19000000,1000000,0.000000,0.000000,0.010461,0.989539,0.003177,0.996823
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,19000001,20000000,1000000,0.000000,0.000000,0.000853,0.999147,0.001569,0.998431
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,20000001,21000000,1000000,0.000000,0.000000,0.001301,0.998699,0.001678,0.998322
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,21000001,22000000,1000000,0.000000,0.000000,0.001077,0.998923,0.001447,0.998553
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,22000001,23000000,1000000,0.000000,0.000000,0.000443,0.999557,0.001102,0.998898
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,23000001,24000000,1000000,0.000000,0.000000,0.001085,0.998915,0.002329,0.997671
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,24000001,25000000,1000000,0.000000,0.000000,0.002952,0.997048,0.001901,0.998099
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,25000001,26000000,1000000,0.000000,0.000000,0.000575,0.999425,0.001687,0.998313
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,26000001,27000000,1000000,0.000000,0.000000,0.000108,0.999892,0.000000,1.000000
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,27000001,28000000,1000000,0.000000,0.000000,0.000000,1.000000,0.000003,0.999997
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,28000001,29000000,1000000,0.000000,0.000000,0.000264,0.999736,0.000363,0.999637
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,29000001,30000000,1000000,0.000000,0.000000,0.003130,0.996870,0.002112,0.997888
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,30000001,31000000,1000000,0.000000,0.000000,0.000807,0.999193,0.002666,0.997334
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,31000001,32000000,1000000,0.000000,0.000000,0.000761,0.999239,0.001653,0.998347
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,32000001,33000000,1000000,0.000000,0.000000,0.002398,0.997602,0.002791,0.997209
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,33000001,34000000,1000000,0.000000,0.000000,0.000884,0.999116,0.001844,0.998156
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,34000001,35000000,1000000,0.000000,0.000000,0.000935,0.999065,0.002298,0.997702
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,35000001,36000000,1000000,0.000000,0.000000,0.012949,0.987051,0.002524,0.997476
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,36000001,37000000,1000000,0.000000,0.000000,0.000861,0.999139,0.002588,0.997412
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,37000001,38000000,1000000,0.000000,0.000000,0.003168,0.996832,0.002637,0.997363
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,38000001,39000000,1000000,0.000000,0.000000,0.000918,0.999082,0.002156,0.997844
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,39000001,40000000,1000000,0.000000,0.000000,0.001423,0.998577,0.002640,0.997360
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,40000001,41000000,1000000,0.000000,0.000000,0.004417,0.995583,0.003080,0.996920
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,41000001,42000000,1000000,0.000000,0.000000,0.001246,0.998754,0.002420,0.997580
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,42000001,43000000,1000000,0.000000,0.000000,0.001007,0.998993,0.001675,0.998325
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,43000001,44000000,1000000,0.000000,0.000000,0.000835,0.999165,0.001065,0.998935
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,44000001,45000000,1000000,0.000000,0.000000,0.002936,0.997064,0.001928,0.998072
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,45000001,46000000,1000000,0.000000,0.000000,0.002415,0.997585,0.002580,0.997420
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,46000001,47000000,1000000,0.000000,0.000000,0.004399,0.995601,0.002420,0.997580
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,47000001,48000000,1000000,0.000000,0.000000,0.001754,0.998246,0.001265,0.998735
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,48000001,49000000,1000000,0.000000,0.000000,0.004070,0.995930,0.001113,0.998887
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,49000001,50000000,1000000,0.000000,0.000000,0.001073,0.998927,0.002245,0.997755
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,50000001,51000000,1000000,0.000000,0.000000,0.000817,0.999183,0.001910,0.998090
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,51000001,52000000,1000000,0.000000,0.000000,0.005019,0.994981,0.002136,0.997864
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,52000001,53000000,1000000,0.000000,0.000000,0.001100,0.998900,0.000988,0.999012
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,53000001,54000000,1000000,0.000000,0.000000,0.000021,0.999979,0.000148,0.999852
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,54000001,55000000,1000000,0.000000,0.000000,0.006816,0.993184,0.001259,0.998741
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,55000001,56000000,1000000,0.000000,0.000000,0.000682,0.999318,0.001474,0.998526
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,56000001,57000000,1000000,0.000000,0.000000,0.000435,0.999565,0.000474,0.999526
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,57000001,58000000,1000000,0.000000,0.000000,0.001085,0.998915,0.000640,0.999360
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,58000001,59000000,1000000,0.000000,0.000000,0.003827,0.996173,0.000517,0.999483
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,59000001,60000000,1000000,0.000000,0.000000,0.000415,0.999585,0.000683,0.999317
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,60000001,61000000,1000000,0.000000,0.000000,0.009102,0.990898,0.000675,0.999325
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,61000001,62000000,1000000,0.000000,0.000000,0.003879,0.996121,0.000766,0.999234
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,62000001,63000000,1000000,0.000000,0.000000,0.006085,0.993915,0.000582,0.999418
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,63000001,64000000,1000000,0.000000,0.000000,0.001056,0.998944,0.001161,0.998839
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,64000001,65000000,1000000,0.000000,0.000000,0.002912,0.997088,0.002100,0.997900
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,65000001,66000000,1000000,0.000000,0.000000,0.000791,0.999209,0.001823,0.998177
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,66000001,67000000,1000000,0.000000,0.000000,0.001418,0.998582,0.001231,0.998769
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,67000001,68000000,1000000,0.000000,0.000000,0.002096,0.997904,0.002096,0.997904
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,68000001,69000000,1000000,0.000000,0.000000,0.001886,0.998114,0.001867,0.998133
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,69000001,70000000,1000000,0.000000,0.000000,0.002640,0.997360,0.002441,0.997559
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,70000001,71000000,1000000,0.000000,0.000000,0.001451,0.998549,0.002451,0.997549
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,71000001,72000000,1000000,0.000000,0.000000,0.000991,0.999009,0.002061,0.997939
mGorGor1#M#chr2_mat_hsa3,mGorGor1#P#chr2_pat_hsa3,2,72000001,73000000,1000000,0.000000,0.000000,0.000703,0.999297,0.001779,0.998221
